State Code,County Code,Site Number,Address,State,County,City,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Date,Year,Month
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,Parts per billion,5.875,10.0,7,9,Parts per million,0.038333,0.06,11,51,Parts per billion,0.1375,0.6,7,0.0,Parts per million,0.125,0.2,6,2.0,2012-06-25,2012,6
6,23,1004,717 SOUTH AVENUE,California,Humboldt,Eureka,Parts per billion,5.571429,22.0,20,21,Parts per million,0.0205,0.03,12,25,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.325,0.6,23,7.0,2009-02-16,2009,2
36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,Parts per billion,16.7125,35.4,19,33,Parts per million,0.026708,0.038,8,35,Parts per billion,0.995833,1.8,17,1.0,Parts per million,0.229167,0.4,23,5.0,2014-04-18,2014,4
48,309,1037,4472 Mazanec Rd,Texas,McLennan,Waco,Parts per billion,5.0,8.0,19,8,Parts per million,0.024875,0.03,9,25,Parts per billion,0.041667,1.0,10,1.0,Parts per million,0.1,0.1,0,1.0,2008-01-03,2008,1
6,85,2009,22601 Voss Ave,California,Santa Clara,Cupertino,Parts per billion,7.486957,19.4,0,18,Parts per million,0.023042,0.037,11,31,Parts per billion,-0.268182,-0.1,5,0.0,Parts per million,0.3875,0.5,2,6.0,2013-03-09,2013,3
42,129,8,DONOHOE ROAD - PENN DOT MAINT DIST BLDG,Pennsylvania,Westmoreland,Greensburg,Parts per billion,25.625,43.0,18,41,Parts per million,0.011917,0.033,9,28,Parts per billion,8.791667,21.0,15,30.0,Parts per million,0.529167,1.1,22,13.0,2000-10-23,2000,10
42,125,5,CHARLER01 WASTE TREATMENT PLANT,Pennsylvania,Washington,Charleroi,Parts per billion,16.041667,34.0,10,32,Parts per million,0.010125,0.022,10,19,Parts per billion,0.458333,2.0,9,3.0,Parts per million,0.0,0.0,0,0.0,2003-10-17,2003,10
6,73,3,"1155 REDWOOD AVE., EL CAJON",California,San Diego,El Cajon,Parts per billion,15.555556,24.0,0,23,Parts per million,0.019471,0.029,14,25,Parts per billion,0.183333,0.5,10,0.0,Parts per million,0.49375,0.6,7,7.0,2011-03-03,2011,3
6,71,2002,"14360 ARROW BLVD., FONTANA",California,San Bernardino,Fontana,Parts per billion,23.263636,45.0,21,42,Parts per million,0.028,0.052,10,48,Parts per billion,0.009091,0.2,19,0.0,Parts per million,0.383333,0.7,4,8.0,2013-03-02,2013,3
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,Parts per billion,27.375,39.0,18,37,Parts per million,0.00625,0.017,9,14,Parts per billion,0.78,1.7,12,1.0,Parts per million,0.670833,1.0,23,11.0,2012-12-14,2012,12
9,5,5,MOHAWK MOUNTAIN ROAD (see coordinates),Connecticut,Litchfield,Cornwall,Parts per billion,1.916667,3.0,0,3,Parts per million,0.039458,0.048,11,44,Parts per billion,0.083333,0.2,0,0.0,Parts per million,0.2,0.2,0,2.0,2014-07-13,2014,7
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,Parts per billion,13.375,25.0,23,24,Parts per million,0.033042,0.071,10,87,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.604167,0.8,7,9.0,2003-03-29,2003,3
6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,Parts per billion,21.727273,37.0,7,35,Parts per million,0.016917,0.029,9,25,Parts per billion,2.636364,4.0,21,6.0,Parts per million,0.783333,0.9,10,10.0,2005-02-23,2005,2
6,13,1002,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,Parts per billion,2.695652,6.0,23,6,Parts per million,0.027375,0.034,9,29,Parts per billion,0.545455,2.0,18,3.0,Parts per million,0.2,0.2,0,2.0,2009-06-05,2009,6
6,67,6,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,Parts per billion,12.652174,27.0,20,25,Parts per million,0.016333,0.031,10,26,Parts per billion,0.173913,2.0,21,3.0,Parts per million,0.191667,0.5,23,6.0,2001-01-27,2001,1
4,13,3003,2857 N MILLER RD-S SCOTTSDALE STN,Arizona,Maricopa,Scottsdale,Parts per billion,13.916667,37.0,21,35,Parts per million,0.020083,0.04,9,34,Parts per billion,0.041667,1.0,22,1.0,Parts per million,0.166667,0.4,23,5.0,2009-10-13,2009,10
44,7,1010,"FRANCIS SCHOOL, 64 BOURNE AVE",Rhode Island,Providence,East Providence,Parts per billion,4.195238,10.2,21,9,Parts per million,0.02625,0.029,0,27,Parts per billion,0.158824,0.3,4,0.0,Parts per million,0.127778,0.2,19,2.0,2013-08-09,2013,8
4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,Parts per billion,12.125,25.0,7,24,Parts per million,0.01475,0.025,9,21,Parts per billion,0.75,4.0,17,6.0,Parts per million,0.45,0.7,8,8.0,2005-02-21,2005,2
1,73,23,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",Alabama,Jefferson,Birmingham,Parts per billion,10.0375,30.1,5,28,Parts per million,0.038208,0.062,11,74,Parts per billion,2.004545,12.9,9,17.0,Parts per million,0.3125,0.5,2,6.0,2014-05-17,2014,5
39,61,40,250 WM. HOWARD TAFT,Ohio,Hamilton,Cincinnati,Parts per billion,8.083333,25.0,23,24,Parts per million,0.035792,0.053,13,49,Parts per billion,1.295833,5.1,1,7.0,Parts per million,0.216667,0.3,0,3.0,2014-06-08,2014,6
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,Parts per billion,27.304348,65.0,1,63,Parts per million,0.039042,0.059,14,50,Parts per billion,1.347826,3.0,3,4.0,Parts per million,0.395833,0.6,6,7.0,2001-05-25,2001,5
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,Parts per billion,12.391304,20.0,1,19,Parts per million,0.029375,0.044,9,37,Parts per billion,0.869565,1.0,0,1.0,Parts per million,0.370833,0.6,0,7.0,2006-11-25,2006,11
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,Parts per billion,17.82381,34.8,10,32,Parts per million,0.029667,0.04,11,37,Parts per billion,-0.018182,0.1,22,0.0,Parts per million,0.428571,0.7,23,8.0,2014-12-12,2014,12
48,309,1037,4472 Mazanec Rd,Texas,McLennan,Waco,Parts per billion,1.5125,2.5,3,2,Parts per million,0.032042,0.041,11,35,Parts per billion,0.004167,0.1,19,0.0,Parts per million,0.2,0.2,0,2.0,2011-04-14,2011,4
48,201,416,7421 Park Place Blvd,Texas,Harris,Houston,Parts per billion,3.45,9.0,0,8,Parts per million,0.03175,0.04,8,34,Parts per billion,0.083333,1.0,15,1.0,Parts per million,0.116667,0.2,0,2.0,2006-05-21,2006,5
23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,Parts per billion,1.75,5.3,1,5,Parts per million,0.018667,0.025,10,21,Parts per billion,0.522727,1.0,16,1.0,Parts per million,0.116667,0.2,0,2.0,2006-10-01,2006,10
25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,Parts per billion,15.166667,28.0,17,26,Parts per million,0.018917,0.032,10,27,Parts per billion,0.375,5.0,7,7.0,Parts per million,0.458333,0.7,2,8.0,2006-10-08,2006,10
6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,Parts per billion,1.047619,2.0,19,2,Parts per million,0.035273,0.041,10,35,Parts per billion,0.52381,2.0,4,3.0,Parts per million,0.2,0.2,0,2.0,2011-06-25,2011,6
8,1,3001,3174 E. 78TH AVE.,Colorado,Adams,Welby,Parts per billion,42.956522,46.0,4,43,Parts per million,0.005042,0.012,23,10,Parts per billion,3.791667,16.0,12,23.0,Parts per million,0.875,1.4,1,16.0,2011-12-18,2011,12
23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,Parts per billion,1.230769,2.6,3,2,Parts per million,0.038588,0.044,9,41,Parts per billion,0.023077,0.1,6,0.0,Parts per million,0.1,0.1,0,1.0,2014-05-29,2014,5
6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,Parts per billion,1.434783,4.0,9,4,Parts per million,0.042375,0.045,14,38,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.275,0.3,6,3.0,2012-12-21,2012,12
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,Parts per billion,20.590909,42.0,18,40,Parts per million,0.01625,0.035,9,30,Parts per billion,3.727273,15.0,4,21.0,Parts per million,0.420833,1.2,23,14.0,2004-10-17,2004,10
51,510,9,"517 N SAINT ASAPH ST, ALEXANDRIA HEALTH",Virginia,Alexandria City,Alexandria,Parts per billion,33.416667,46.0,19,43,Parts per million,0.013167,0.029,10,25,Parts per billion,6.041667,21.0,11,30.0,Parts per million,0.479167,0.6,0,7.0,2007-10-15,2007,10
48,201,1035,9525 1/2 Clinton Dr,Texas,Harris,Houston,Parts per billion,10.75,28.0,6,26,Parts per million,0.024792,0.036,11,31,Parts per billion,4.25,7.0,8,10.0,Parts per million,0.066667,0.2,0,2.0,2007-04-06,2007,4
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,Parts per billion,22.391304,31.0,20,29,Parts per million,0.009375,0.021,8,18,Parts per billion,1.454545,7.0,11,10.0,Parts per million,0.658333,0.8,7,9.0,2003-10-19,2003,10
36,81,124,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,Parts per billion,11.858333,26.5,5,25,Parts per million,0.0295,0.04,10,34,Parts per billion,0.45,1.0,18,1.0,Parts per million,0.2,0.2,0,2.0,2012-07-31,2012,7
20,209,21,"1210 N. 10TH ST.,JFK RECREATION CENTER",Kansas,Wyandotte,Kansas City,Parts per billion,3.9875,7.6,2,7,Parts per million,0.007625,0.011,17,10,Parts per billion,0.975,1.4,7,1.0,Parts per million,0.283333,0.4,8,5.0,2015-12-14,2015,12
6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,Parts per billion,7.340909,15.9,2,14,Parts per million,0.039375,0.063,10,77,Parts per billion,0.121739,0.5,11,0.0,Parts per million,0.445833,0.5,5,6.0,2013-04-22,2013,4
25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,Parts per billion,18.208333,29.0,6,27,Parts per million,0.030583,0.038,18,32,Parts per billion,0.729167,1.4,6,1.0,Parts per million,0.1,0.1,0,1.0,2008-06-18,2008,6
48,201,1035,9525 1/2 Clinton Dr,Texas,Harris,Houston,Parts per billion,27.25,54.0,8,51,Parts per million,0.029083,0.046,10,39,Parts per billion,2.083333,13.0,9,19.0,Parts per million,0.333333,0.4,6,5.0,2008-03-20,2008,3
6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,Parts per billion,8.652174,22.0,2,21,Parts per million,0.033542,0.053,10,45,Parts per billion,1.391304,3.0,6,4.0,Parts per million,0.316667,0.4,5,5.0,2009-06-28,2009,6
9,5,5,MOHAWK MOUNTAIN ROAD (see coordinates),Connecticut,Litchfield,Cornwall,Parts per billion,0.0,0.0,0,0,Parts per million,0.043625,0.046,0,39,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.145833,0.2,13,2.0,2013-03-07,2013,3
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,Parts per billion,13.0,30.0,18,28,Parts per million,0.035083,0.06,10,51,Parts per billion,2.875,24.0,18,34.0,Parts per million,0.454167,0.6,23,7.0,2000-07-14,2000,7
17,163,10,13TH & TUDOR,Illinois,Saint Clair,East Saint Louis,Parts per billion,13.708333,16.0,3,15,Parts per million,0.001417,0.002,4,2,Parts per billion,1.583333,4.0,10,6.0,Parts per million,0.45,0.6,13,7.0,2005-01-04,2005,1
51,650,8,"Adjacent to Building 1196, Wythe Landing Loop, NASA-Langley Research Center",Virginia,Hampton City,Hampton,Parts per billion,3.438889,12.1,23,11,Parts per million,0.014375,0.021,8,18,Parts per billion,0.341667,1.8,23,1.0,Parts per million,0.320833,0.4,19,5.0,2013-07-02,2013,7
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,Parts per billion,23.086957,38.0,10,36,Parts per million,0.010875,0.022,9,19,Parts per billion,1.304348,2.0,5,3.0,Parts per million,0.454167,0.7,10,8.0,2005-03-02,2005,3
6,83,2011,"380 N FAIRVIEW AVENUE, GOLETA",California,Santa Barbara,Goleta,Parts per billion,13.695652,25.0,21,24,Parts per million,0.016625,0.034,9,29,Parts per billion,0.652174,4.0,3,6.0,Parts per million,0.445833,0.7,22,8.0,2001-01-28,2001,1
25,25,42,HARRISON AVE,Massachusetts,Suffolk,Boston,Parts per billion,12.208333,17.0,18,16,Parts per million,0.029667,0.033,0,28,Parts per billion,2.436364,7.5,21,10.0,Parts per million,0.258333,0.3,0,3.0,2010-03-26,2010,3
6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,Parts per billion,5.068182,11.6,20,10,Parts per million,0.032,0.042,10,39,Parts per billion,0.136364,1.0,13,1.0,Parts per million,0.120833,0.2,10,2.0,2013-08-17,2013,8
6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,Parts per billion,6.347826,14.0,23,13,Parts per million,0.012958,0.02,13,17,Parts per billion,0.217391,2.0,4,3.0,Parts per million,0.304167,0.4,17,5.0,2006-11-04,2006,11
23,5,29,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,Parts per billion,3.0,5.0,20,5,Parts per million,0.017292,0.018,0,15,Parts per billion,2.583333,5.0,19,7.0,Parts per million,0.108333,0.2,13,2.0,2010-10-16,2010,10
21,145,1024,"JACKSON PURCHASE RECC, 2901 POWELL STREET",Kentucky,McCracken,Paducah,Parts per billion,9.130435,30.0,21,28,Parts per million,0.022167,0.041,10,35,Parts per billion,3.043478,9.0,5,13.0,Parts per million,0.020833,0.2,22,2.0,2000-09-16,2000,9
48,141,37,250 Rim Rd,Texas,El Paso,El Paso,Parts per billion,14.208333,31.9,22,29,Parts per million,0.021792,0.039,10,33,Parts per billion,0.695833,1.2,7,1.0,Parts per million,0.05,0.2,0,2.0,2012-10-09,2012,10
48,201,416,7421 Park Place Blvd,Texas,Harris,Houston,Parts per billion,6.656522,9.9,18,8,Parts per million,0.016125,0.022,12,19,Parts per billion,2.831818,23.7,18,33.0,Parts per million,0.191667,0.3,0,3.0,2013-09-21,2013,9
42,71,7,ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,Pennsylvania,Lancaster,Lancaster,Parts per billion,7.125,22.0,19,21,Parts per million,0.027875,0.048,10,41,Parts per billion,0.5,5.0,8,7.0,Parts per million,0.1875,0.2,0,2.0,2005-09-05,2005,9
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,Parts per billion,25.291667,45.0,17,42,Parts per million,0.006875,0.011,23,9,Parts per billion,1.363636,8.0,17,11.0,Parts per million,0.745833,0.9,0,10.0,2002-01-18,2002,1
6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,Parts per billion,2.347826,4.0,6,4,Parts per million,0.051958,0.056,10,47,Parts per billion,1.086957,2.0,2,3.0,Parts per million,0.2,0.2,0,2.0,2010-05-06,2010,5
6,25,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,Parts per billion,18.086957,48.0,20,45,Parts per million,0.029125,0.06,10,67,Parts per billion,0.882609,2.3,21,3.0,Parts per million,0.4625,0.7,10,8.0,2015-03-20,2015,3
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Parts per billion,8.0625,17.8,8,16,Parts per million,0.030875,0.058,10,49,Parts per billion,0.708333,1.7,16,1.0,Parts per million,0.279167,0.3,0,3.0,2011-06-01,2011,6
23,3,1100,"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",Maine,Aroostook,Presque Isle,Parts per billion,2.245455,8.2,5,8,Parts per million,0.036042,0.047,9,40,Parts per billion,0.431818,1.3,5,1.0,Parts per million,0.1125,0.2,21,2.0,2008-05-15,2008,5
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,Parts per billion,5.608696,11.0,23,10,Parts per million,0.022958,0.028,10,24,Parts per billion,1.0,2.0,8,3.0,Parts per million,0.404167,0.5,9,6.0,2002-01-02,2002,1
42,3,8,"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",Pennsylvania,Allegheny,Pittsburgh,Parts per billion,13.1,21.0,12,20,Parts per million,0.008542,0.018,15,15,Parts per billion,0.86087,2.2,9,3.0,Parts per million,0.316667,0.4,1,5.0,2011-09-23,2011,9
22,51,1001,West Temple Pl,Louisiana,Jefferson,Kenner,Parts per billion,5.208333,7.0,1,7,Parts per million,0.024375,0.034,11,29,Parts per billion,0.318182,2.0,22,3.0,Parts per million,0.3375,0.4,0,5.0,2005-12-09,2005,12
18,97,73,"NAVAL AVIONICS CENTER, 6125 E. 16TH ST.",Indiana,Marion,Indianapolis (Remainder),Parts per billion,10.045455,30.0,23,28,Parts per million,0.034625,0.063,12,61,Parts per billion,2.304348,4.0,13,6.0,Parts per million,0.425,0.5,9,6.0,2007-06-20,2007,6
6,73,2007,"1100 PASEO INTERNATIONAL, OTAY MESA, CA",California,San Diego,San Diego,Parts per billion,32.434783,56.0,0,53,Parts per million,0.033583,0.053,9,45,Parts per billion,9.391304,13.0,2,19.0,Parts per million,1.045833,1.7,3,19.0,2005-04-02,2005,4
10,3,2004,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,Parts per billion,13.470833,33.3,21,31,Parts per million,0.03,0.051,12,43,Parts per billion,0.658333,1.7,7,1.0,Parts per million,0.233333,0.3,0,3.0,2013-07-26,2013,7
6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,Parts per billion,15.565217,25.0,16,24,Parts per million,0.023167,0.045,10,38,Parts per billion,1.086957,2.0,5,3.0,Parts per million,0.4,0.5,16,6.0,2000-08-28,2000,8
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,Parts per billion,21.627273,41.3,0,39,Parts per million,0.019042,0.032,11,30,Parts per billion,0.986364,2.6,0,3.0,Parts per million,0.358333,0.6,2,7.0,2013-02-02,2013,2
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,Parts per billion,7.166667,16.0,7,15,Parts per million,0.029792,0.039,12,33,Parts per billion,0.166667,1.0,4,1.0,Parts per million,0.345833,0.4,7,5.0,2003-09-29,2003,9
32,31,16,"301 A STATE STREET, RENO, NV 89502",Nevada,Washoe,Reno,Parts per billion,12.447619,20.9,6,19,Parts per million,0.029333,0.048,10,44,Parts per billion,0.604545,2.2,22,3.0,Parts per million,0.179167,0.2,0,2.0,2013-09-10,2013,9
4,13,3002,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,Parts per billion,33.125,59.0,21,56,Parts per million,0.019875,0.049,11,42,Parts per billion,1.458333,5.0,21,7.0,Parts per million,0.604167,1.1,23,13.0,2004-03-16,2004,3
42,69,2006,GEORGE ST TROOP AND CITY OF SCRANTON,Pennsylvania,Lackawanna,Scranton,Parts per billion,12.416667,29.0,21,27,Parts per million,0.026125,0.049,10,42,Parts per billion,2.375,5.0,20,7.0,Parts per million,0.091667,0.1,0,1.0,2008-07-28,2008,7
36,5,133,200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,New York,Bronx,New York,Parts per billion,21.095833,54.7,6,51,Parts per million,0.037542,0.049,11,42,Parts per billion,2.975,8.8,7,11.0,Parts per million,0.304167,0.4,0,5.0,2013-04-05,2013,4
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,Parts per billion,12.73913,23.0,6,22,Parts per million,0.033167,0.036,11,31,Parts per billion,1.272727,2.0,5,3.0,Parts per million,0.483333,0.6,12,7.0,2000-05-05,2000,5
40,143,1127,3520 1/2 N. PEORIA,Oklahoma,Tulsa,Tulsa,Parts per billion,3.5,15.0,7,14,Parts per million,0.035833,0.041,11,35,Parts per billion,0.1125,0.3,14,0.0,Parts per million,0.220833,0.3,7,3.0,2010-02-23,2010,2
49,35,3006,"1675 SOUTH 600 EAST, SALT LAKE CITY",Utah,Salt Lake,Salt Lake City,Parts per billion,8.583333,24.0,5,23,Parts per million,0.03175,0.044,10,37,Parts per billion,0.547059,3.1,9,4.0,Parts per million,0.2375,0.3,6,3.0,2012-05-31,2012,5
48,141,37,250 Rim Rd,Texas,El Paso,El Paso,Parts per billion,24.791667,40.8,20,38,Parts per million,0.013042,0.03,9,28,Parts per billion,0.9,3.3,23,4.0,Parts per million,0.333333,0.9,23,10.0,2013-11-29,2013,11
4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,Parts per billion,27.0,41.0,17,39,Parts per million,0.006083,0.016,8,14,Parts per billion,1.869565,5.0,16,7.0,Parts per million,0.670833,1.0,22,11.0,2009-01-08,2009,1
24,5,3001,600 Dorsey Avenue,Maryland,Baltimore,Essex,Parts per billion,8.116667,17.5,21,16,Parts per million,0.034917,0.045,11,42,Parts per billion,2.295833,10.1,8,14.0,Parts per million,0.1625,0.2,0,2.0,2013-04-24,2013,4
26,81,20,1179 MONROE NW,Michigan,Kent,Grand Rapids,Parts per billion,13.411765,36.0,7,34,Parts per million,0.063429,0.079,12,109,Parts per billion,0.705882,4.0,14,6.0,Parts per million,0.575,0.8,12,9.0,2002-07-17,2002,7
40,71,9003,"RT 1, BOX 1980  PONCA CITY, OK  74601",Oklahoma,Kay,Ponca City,Parts per billion,7.791667,15.0,6,14,Parts per million,0.039611,0.055,13,47,Parts per billion,3.25,32.0,21,46.0,Parts per million,0.066667,0.2,23,2.0,2004-03-31,2004,3
42,73,15,CROTON ST & JEFFERSON ST.,Pennsylvania,Lawrence,New Castle,Parts per billion,5.541667,13.0,0,12,Parts per million,0.027625,0.036,9,31,Parts per billion,10.25,19.0,12,27.0,Parts per million,0.0,0.0,0,0.0,2008-09-14,2008,9
6,73,2007,"1100 PASEO INTERNATIONAL, OTAY MESA, CA",California,San Diego,San Diego,Parts per billion,45.631579,69.0,7,67,Parts per million,0.018444,0.026,7,22,Parts per billion,10.777778,42.0,4,59.0,Parts per million,1.933333,2.5,3,28.0,2006-10-23,2006,10
4,13,9997,4530 N 17TH AVENUE,Arizona,Maricopa,Phoenix,Parts per billion,31.25,49.0,18,46,Parts per million,0.010625,0.029,10,25,Parts per billion,3.304348,5.0,8,7.0,Parts per million,1.220833,1.9,23,22.0,2007-02-06,2007,2
6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,Parts per billion,3.565217,7.0,13,7,Parts per million,0.0355,0.038,10,32,Parts per billion,0.045455,1.0,16,1.0,Parts per million,0.3,0.3,0,3.0,2008-07-14,2008,7
39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,Parts per billion,31.826087,53.0,21,50,Parts per million,0.017167,0.039,11,33,Parts per billion,6.46087,29.4,14,41.0,Parts per million,0.3625,0.6,23,7.0,2012-05-18,2012,5
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,Parts per billion,6.782609,13.0,5,12,Parts per million,0.016375,0.019,19,16,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.3,0.3,0,3.0,2007-07-20,2007,7
6,73,2007,"1100 PASEO INTERNATIONAL, OTAY MESA, CA",California,San Diego,San Diego,Parts per billion,25.090909,47.0,17,44,Parts per million,0.010875,0.024,9,20,Parts per billion,3.863636,6.0,2,9.0,Parts per million,1.2875,1.9,23,22.0,2001-12-12,2001,12
34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,Parts per billion,17.833333,39.0,4,37,Parts per million,0.034417,0.05,11,42,Parts per billion,2.291667,3.0,1,4.0,Parts per million,0.316667,0.4,8,5.0,2005-05-09,2005,5
48,141,37,250 Rim Rd,Texas,El Paso,El Paso,Parts per billion,26.916667,56.0,22,53,Parts per million,0.030208,0.059,10,50,Parts per billion,0.695652,6.0,22,9.0,Parts per million,0.65,1.2,23,14.0,2003-05-17,2003,5
6,73,1007,"330A 12TH AVE., SAN DIEGO, CA. 92112",California,San Diego,San Diego,Parts per billion,23.695652,40.0,21,38,Parts per million,0.017208,0.036,10,31,Parts per billion,3.130435,4.0,4,6.0,Parts per million,0.816667,1.3,7,15.0,2001-06-22,2001,6
